,PLOT_ID,specie,G_sp,N_sp,sp_1,sp_2,sp_3,G_sp_1,G_sp_2,G_sp_3,N_sp_1,N_sp_2,N_sp_3,SUM_DBH,SUM_H,BASAL_AREA,DENSITY,CD_0_75,CD_75_125,CD_125_175,CD_175_225,CD_225_275,CD_275_325,CD_325_375,CD_375_425,CD_425_,MEAN_DBH,MEAN_H,QM_DBH,DOMINANT_H,X,Provincia,Estadillo,ESTRATO,FECHGR,CODGR,NUMPMA,NUMTIP,NUMPME,NUMMAT,VERIFICA,FECHAVE,CODVE,HOJA,VUELO,FOTO,COORDEX,COORDEY,ANO,MUNICI,PROPIED1,PROPIED2,AREAPRO1,AREAPRO2,ALTITUD1,ALTITUD2,PENDIEN1,PENDIEN2,USO1,USO2,FRACCION1,FRACCION2,ESPECIA12,OCUPA11,OCUPA12,ESTADA11,ESTADA12,ESPECIA21,ESPECIA22,OCUPA21,OCUPA22,ESTADA21,ESTADA22,ESPECIA31,ESPECIA32,OCUPA31,OCUPA32,ESTADA31,ESTADA32,ESPECIB1,MASAB1,ORIGEB1,EDADB1,ESPECIB2,MASAB2,ORIGEB2,EDADB2,ESPECIB3,MASAB3,ORIGEB3,EDADB3,ESPECIE1,ESPECIE2,ESPECIE3,ESPECIE4,ESPECIE5,ESPECIE6,ESPECIE7,CLASUELO,ESPESOR,CLACOBER,CUBIERTA,MEROSIVA1,MEROSIVA2,MEROSIVA3,MEROSIVA4,DISESPAC,COMPESPE,PREPSUEL1,PREPSUEL2,TRAVUELO1,TRAVUELO2,CORTAS,DANOS1,DANOS2,DANOS3,ORIENTA1,ORIENTA2,MAXPEND1,MAXPEND2,INVENTORY_ID,AGE,MUNICIPALITY,SPECIE_IFN_ID,Fecha_IFN2,Anyo_IFN2,EXEC_TIME
15302,28_412_IFN2,21,70961.1875,732.112738222719,21,NA,NA,70961.1875,NA,NA,732.112738222719,NA,NA,8042.09927443347,4233.52148624442,7.09611875,732.112738222719,0,636.619772367581,95.4929658551372,0,0,0,0,0,0,10.9847826086957,5.78260869565217,11.1090396015842,6.14285714285714,1113,28,412,0,911122,NA,NA,NA,NA,NA,2,911122,NA,484,3,484475,431,4523,90,120,1,1,0,0,16,17,2,2,1,1,40,40,21,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,16,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,3,W,20,NA,NA,NA,1,1,1,NA,1,NA,0,0,NA,NA,1,210,NA,1.75,NA,IFN2,16,120,21,19911122,1991,9
15303,28_421_IFN2,21,57045,413.802852038928,21,22,NA,57045,8418.0625,NA,413.802852038928,31.8309886183791,NA,6020.8314971664,2387.32414637843,6.54630625,445.633840657307,0,254.647908947033,159.154943091895,31.8309886183791,0,0,0,0,0,13.5107142857143,5.35714285714286,13.6761588696743,6.75,1114,28,421,0,911122,NA,NA,NA,NA,NA,2,911122,NA,484,3,484474,429,4522,90,120,1,1,0,0,16,16,1,1,1,1,40,40,21,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,22,NA,NA,NA,NA,NA,NA,NA,NA,21,22,NA,NA,NA,NA,NA,3,1,W,20,NA,NA,NA,1,1,2,NA,1,NA,0,0,NA,NA,1,190,NA,0.50,NA,IFN2,22,120,21,19911122,1991,9
15305,28_432_IFN2,21,198940.465277778,1160.06269631426,21,NA,NA,198940.465277778,NA,NA,1160.06269631426,NA,NA,16782.1813937377,8339.71901801532,19.8940465277778,1160.06269631426,0,254.647908947033,700.281749604339,190.985931710274,14.1471060526129,0,0,0,0,14.4666158536585,7.1890243902439,14.7766468171415,8.85483870967742,403,28,432,0,911104,NA,NA,NA,NA,NA,6,911121,NA,484,3,484474,429,4521,90,120,1,1,0,0,17,17,4,4,1,1,40,70,21,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,28,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,2,W,20,NA,NA,NA,1,1,1,NA,0,NA,0,0,NA,NA,1,315,NA,5.75,NA,IFN2,28,120,21,19911104,1991,9
15327,28_48_IFN2,21,114821.243055556,435.023511117847,21,NA,NA,114821.243055556,NA,NA,435.023511117847,NA,NA,7840.14933553242,2458.05967664149,11.4821243055556,435.023511117847,0,0,190.985931710274,159.154943091895,84.8826363156775,0,0,0,0,18.0223577235772,5.65040650406504,18.3319986579955,5.92424242424242,48,28,48,0,911024,NA,NA,NA,NA,NA,6,911112,NA,458,1,0458L06,440,4547,90,64,6,6,0,0,18,18,4,4,1,1,80,40,21,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,33,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,1,W,20,NA,NA,NA,1,1,1,NA,0,NA,0,0,NA,NA,1,126,NA,5.75,NA,IFN2,33,64,21,19911024,1991,9
15328,28_512_IFN2,21,212147.722222222,788.70116243317,21,NA,NA,212147.722222222,NA,NA,788.70116243317,NA,NA,14434.6459831323,6463.45907778753,21.2147722222222,788.70116243317,0,0,381.971863420549,350.14087480217,56.5884242104517,0,0,0,0,18.3017937219731,8.19506726457399,18.5062321341404,8.48529411764706,482,28,512,0,911106,NA,NA,NA,NA,NA,6,911125,NA,508,2,0508K13,424,4515,90,82,1,1,J,J,14,14,5,5,1,1,40,70,21,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,16,NA,NA,NA,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,3,3,W,20,NA,NA,NA,1,1,1,NA,9,2,4,0,NA,NA,P204,177,NA,8.50,NA,IFN2,16,82,21,19911106,1991,9
15331,28_564_IFN2,21,7849.96,5.09295817894065,21,NA,NA,7849.96,NA,NA,5.09295817894065,NA,NA,225.618047327071,38.1971863420549,0.784996,5.09295817894065,0,0,0,0,0,0,0,0,5.09295817894065,44.3,7.5,44.3,7.5,2125,28,564,NA,930204,0,1,1,2,1,S,930204,0,508,3,0508L0K,406,4510,90,87,3,3,0,0,15,15,5,5,1,1,40,40,26,0,7,1,2,NA,21,NA,3,NA,2,NA,NA,NA,NA,NA,NA,26,3,1,NA,21,3,1,NA,NA,NA,NA,NA,26,21,NA,NA,NA,NA,NA,2,1,W,10,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,1,132,NA,7.50,NA,IFN2,16,87,21,19930204,1993,7
15332,28_59_IFN2,21,300512.583333333,650.766878420194,21,NA,NA,300512.583333333,NA,NA,650.766878420194,NA,NA,15396.64919471,6039.04589620914,30.0512583333333,650.766878420194,0,0,95.4929658551372,159.154943091895,212.206590789194,141.471060526129,42.4413181578388,0,0,23.6592391304348,9.27989130434783,24.2478741784494,11.6875,59,28,59,0,911024,NA,NA,NA,NA,NA,6,911112,NA,458,1,0458L07,442,4546,90,24,1,1,0,0,15,15,4,4,1,1,80,80,21,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,39,NA,NA,NA,NA,NA,NA,NA,NA,21,65,NA,NA,NA,NA,NA,2,4,W,20,NA,NA,NA,1,1,1,NA,0,NA,0,0,NA,NA,1,224,NA,6.00,NA,IFN2,39,24,21,19911024,1991,9
15333,28_60_IFN2,21,386171.965277778,2479.28033572041,21,NA,NA,386171.965277778,NA,NA,2479.28033572041,NA,NA,34278.9684819581,23867.9362990146,38.6171965277778,2479.28033572041,0,795.774715459477,1432.39448782706,222.816920328653,28.2942121052258,0,0,0,0,13.8261768901569,9.62696148359487,14.0825925012024,10.6285714285714,60,28,60,0,911024,NA,NA,NA,NA,NA,6,911112,NA,458,1,0458L08,443,4546,90,24,1,1,0,0,15,15,5,5,1,1,80,95,21,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,3,W,20,NA,NA,NA,1,1,1,NA,0,NA,0,0,NA,NA,P902,72,NA,7.75,NA,IFN2,31,24,21,19911024,1991,9
15334,28_61_IFN2,21,320652.32,368.956525852145,21,NA,NA,320652.32,NA,NA,368.956525852145,NA,NA,12131.4263822366,5996.95825570262,32.065232,368.956525852145,0,0,0,0,56.5884242104517,113.176848420903,141.471060526129,42.4413181578388,15.278874536822,32.8803680981595,16.2538343558282,33.2647799154314,17.5,61,28,61,0,911024,NA,NA,NA,NA,NA,6,911112,NA,458,1,0458L08,444,4546,90,24,1,1,0,0,14,14,5,5,1,1,70,70,21,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,73,NA,NA,NA,NA,NA,NA,NA,NA,21,37,95,NA,NA,NA,NA,1,2,W,20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,P902,45,NA,9.50,NA,IFN2,73,24,21,19911024,1991,9
15346,28_654_IFN2,21,489223.131944444,2790.5166688779,21,NA,NA,489223.131944444,NA,NA,2790.5166688779,NA,NA,40082.1113847399,25806.0898282225,48.9223131944444,2790.5166688779,0,891.267681314614,1273.23954473516,541.126806512444,84.8826363156775,0,0,0,0,14.3636882129278,9.24778200253485,14.9405381420701,10.2878787878788,1181,28,654,0,911104,NA,NA,NA,NA,NA,2,911114,NA,509,4,509105,431,4520,90,85,2,2,0,0,15,15,4,4,1,1,70,85,21,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,5,G,17,NA,NA,NA,1,1,1,NA,0,NA,4,0,NA,NA,P112,300,NA,6.50,NA,IFN2,29,85,21,19911104,1991,9
