"","INVENTORY_ID","PLOT_ID","TREE_ID","specie","dbh_1","dbh_2","dbh","height","expan","basal_area"
"719992","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_11_IFN3",21,193,200,19.65,7,31.8309886183791,303.259902346431
"719993","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_12_IFN3",21,257,246,25.15,10,14.1471060526129,496.782009807562
"719994","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_13_IFN3",21,172,174,17.3,8,31.8309886183791,235.061816323222
"719995","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_14_IFN3",21,195,196,19.55,8,31.8309886183791,300.181141545913
"719996","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_15_IFN3",26,126,129,12.75,7.5,31.8309886183791,127.676288937298
"719997","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_16_IFN3",21,153,158,15.55,8.5,31.8309886183791,189.911239404911
"720122","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_1_IFN3",21,148,159,15.35,11.4,31.8309886183791,185.057478755115
"720123","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_2_IFN3",21,193,233,21.3,11.4,31.8309886183791,356.327292751788
"720124","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_3_IFN3",21,97,104,10.05,11.9,127.323954473516,79.3271779985508
"720125","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_4_IFN3",21,137,132,13.45,12.1,31.8309886183791,142.080491254007
"720126","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_5_IFN3",21,103,97,10,11.5,127.323954473516,78.5398163397448
"720127","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_6_IFN3",21,172,177,17.45,11,31.8309886183791,239.155704249931
"720128","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_7_IFN3",21,197,182,18.95,10.5,31.8309886183791,282.038443971432
