"","INVENTORY_ID","PLOT_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","BASAL_AREA","DENSITY","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H"
"26520","IFN2","9_1260_IFN2",15,431,21,27.8030631944444,1955.83741177374,13.0550632911392,7.27034358047016,13.4534914833371,8.7741935483871
"26528","IFN2","9_1278_IFN2",10,48,21,11.32045,1527.8874536822,9.66666666666667,4.45833333333333,9.71272790380402,4
"26532","IFN2","9_1286_IFN2",15,360,21,18.2120625,1559.71844230057,11.8857142857143,7.29591836734694,12.193026611928,9.125
"26538","IFN2","9_1287_IFN2",15,126,21,20.7149826388889,1411.17382874814,13.0512531328321,7.45864661654135,13.67121424737,9.65
"26542","IFN2","9_1295_IFN2",10,360,21,4.64612152777778,300.626003618025,13.7570588235294,4.95294117647059,14.0277194071134,5.59677419354839
"26569","IFN2","9_1339_IFN2",20,463,21,39.7643034722222,2493.42744177303,13.4393617021277,8.72482269503546,14.2496232375227,10.1833333333333
"26573","IFN2","9_1341_IFN2",26,475,21,40.9347534722222,1595.08620743211,17.1958980044346,10.3325942350333,18.0762803811197,12
"26577","IFN2","9_1342_IFN2",25,475,21,38.53304375,2274.14729795753,14.3078538102644,8.78926905132193,14.6879918103688,10
"26578","IFN2","9_1343_IFN2",25,303,21,47.5266395833333,2284.75762749699,15.8339783281734,9.92956656346749,16.2743460155944,10.9117647058824
"26579","IFN2","9_1344_IFN2",20,303,21,21.8213875,2005.35228295788,11.6238095238095,6.34920634920635,11.7706623459979,7.25
"26583","IFN2","9_1348_IFN2",23,463,21,37.2278527777778,1556.18166578742,17.2927272727273,8.81931818181818,17.4525506080708,9.04285714285714
"26584","IFN2","9_1349_IFN2",22,475,21,34.44913125,1648.13785512941,15.9833690987124,9.10515021459227,16.3135105873139,10.0441176470588
"26585","IFN2","9_1350_IFN2",25,475,21,34.89021875,1655.21140815571,16.2067307692308,8.94230769230769,16.3824997505546,9.25
"26586","IFN2","9_1351_IFN2",25,475,21,40.7375402777778,2019.49938901049,15.7252189141856,9.01488616462347,16.0262014557357,9.56451612903226
"26587","IFN2","9_1352_IFN2",20,303,21,9.38054375,732.112738222719,12.6108695652174,6.19565217391304,12.7726227261416,6.5
"26589","IFN2","9_1357_IFN2",20,303,21,17.2736291666667,1184.82013190633,12.9128358208955,7.61791044776119,13.624502181786,10.4137931034483
"26593","IFN2","9_1360_IFN2",15,177,21,26.4442569444444,1478.37258249805,14.1325358851675,6.79425837320574,15.0913744019461,7.4375
"26597","IFN2","9_1361_IFN2",25,26,21,35.9668326388889,1506.66679460328,17.2602112676056,8.37323943661972,17.4340203210272,9.55
"26604","IFN2","9_1372_IFN2",16,335,21,13.7415125,1082.25361302489,12.4852941176471,6.26470588235294,12.7147494250251,6.875
"26614","IFN2","9_1379_IFN2",30,407,21,60.1407826388889,2362.56671078636,17.5035179640719,10.4034431137725,18.0031109046606,11.25
"26618","IFN2","9_1380_IFN2",34,346,21,32.0111465277778,749.796620788485,22.8643867924528,11.252358490566,23.3149202674054,11.6875
"26623","IFN2","9_1389_IFN2",18,303,21,19.3656125,2164.50722604978,10.4867647058824,5.76470588235294,10.6731142431372,6.375
"26627","IFN2","9_1390_IFN2",20,303,21,12.5548875,1591.54943091895,9.922,5.59,10.0219309516679,5.58333333333333
"26629","IFN2","9_1391_IFN2",38,303,21,27.8953569444444,877.120575262001,19.641935483871,11.9737903225806,20.122937181397,13.4375
"26630","IFN2","9_1393_IFN2",24,407,21,5.45330833333333,84.8826363156775,28.4083333333333,12.6666666666667,28.6006337342374,12.6666666666667
"26634","IFN2","9_1394_IFN2",39,407,21,40.8412090277778,1121.15815466957,20.8973186119874,13.9369085173502,21.5362911741886,15.4375
"26635","IFN2","9_1395_IFN2",42,346,21,43.8319902777778,1793.14569216869,17.0179487179487,10.82741617357,17.6417988612597,12.6875
"26636","IFN2","9_1397_IFN2",19,346,21,0.71825625,31.8309886183791,16.95,6.5,16.95,6.5
"26637","IFN2","9_1398_IFN2",21,346,21,17.82840625,1145.91559026165,13.6708333333333,6.11111111111111,14.0745658113413,7.375
