"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","INVENTORY_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","Fecha_IFN2","Anyo_IFN2","EXEC_TIME"
"15043","27_770","21",110062.4375,484.538382301992,26,21,NA,245191.520833333,110062.4375,NA,990.297423682904,484.538382301992,NA,24782.9003829673,10498.9210792954,35.5253958333333,1474.8358059849,0,381.971863420549,381.971863420549,541.126806512444,127.323954473516,42.4413181578388,0,0,0,16.8038369304556,7.11870503597122,17.5126829683005,9.8125,2636,27,770,NA,901301,NA,NA,NA,NA,NA,"5",900903,NA,24,2,"0024L07","634","4804",87,44,"7","7","0","0","06",6,2,2,9,1,"80",80,21,6,6,4,4,26,26,4,4,4,4,NA,NA,NA,NA,NA,NA,21,1,2,30,26,1,2,25,NA,NA,NA,NA,21,26,65,NA,NA,NA,NA,2,7,"G","20",NA,NA,NA,"1",1,2,NA,0,3,4,0,"P403","M404","G414",271,NA,"0.75",NA,"IFN2",30,44,26,"19901301",1990,8
"15053","27_796","26",89716.4305555555,279.405344539105,26,61,28,89716.4305555555,24055.2222222222,17786.7222222222,279.405344539105,28.2942121052258,28.2942121052258,7246.50139779965,4429.81258272442,13.1558375,335.993768749557,0,0,95.4929658551372,127.323954473516,84.8826363156775,0,14.1471060526129,14.1471060526129,0,21.5673684210526,13.1842105263158,22.3279421353603,15.9375,251,27,796,NA,901301,NA,NA,NA,NA,NA,"S",901303,NA,25,1,"0025J02","648","4818",87,51,"6","6","0","0","02",2,3,4,9,1,"60",50,61,0,5,4,4,NA,26,NA,3,NA,4,NA,28,NA,2,NA,4,61,3,6,NA,26,3,1,NA,28,3,1,NA,61,26,28,41,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,1,NA,NA,"G412",197,NA,"5.75",NA,"IFN2",2,51,26,"19901301",1990,8
"15083","27_9","26",374458.183611111,1009.53748791446,26,61,NA,374458.183611111,12588.84,NA,1009.53748791446,5.09295817894065,NA,21093.0026674536,15863.5744299764,38.7047023611111,1014.6304460934,0,127.323954473516,222.816920328653,286.478897565412,212.206590789194,99.0297423682904,56.5884242104517,0,10.1859163578813,20.788852481874,15.6348298940323,22.0385481265806,18.2746113989637,2260,27,9,NA,891612,NA,NA,NA,NA,NA,"S",900703,NA,2,2,"0002L11","619","4842",87,25,"6","6","0","0","00",0,2,2,9,1,"80",80,26,7,8,4,4,61,61,3,2,4,3,NA,NA,NA,NA,NA,NA,26,3,1,NA,61,3,6,NA,NA,NA,NA,NA,26,61,72,99,41,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"P402",90,NA,"1.75",NA,"IFN2",1,25,26,"19891612",1989,9
"15977","32_101","26",678989.453611111,1066.83326742754,26,28,NA,678989.453611111,20881.6111111111,NA,1066.83326742754,28.2942121052258,NA,30262.4353083486,18145.5026362629,69.9871064722222,1095.12747953277,0,0,95.4929658551372,190.985931710274,254.647908947033,339.53054526271,99.0297423682904,84.8826363156775,30.5577490736439,27.6337101149722,16.5693062911769,28.5253998154937,19.1173184357542,74,32,101,4,891411,NA,NA,NA,NA,NA,"S",893011,NA,186,1,"0186M12","564","4689",87,4,"3","3","0","0","06",6,4,4,9,1,"60",95,26,0,9,3,4,NA,28,NA,1,NA,4,NA,NA,NA,NA,NA,NA,26,2,1,33,28,2,1,33,NA,NA,NA,NA,26,28,57,NA,NA,NA,NA,2,8,"G","20",NA,NA,NA,"1",1,1,NA,0,NA,0,9,NA,NA,"01",125,290,"05.50","03.00","IFN2",33,4,26,"19891411",1989,9
"16045","32_1309","26",319741.277777778,583.568124670283,26,NA,NA,319741.277777778,NA,NA,583.568124670283,NA,NA,15063.8385248222,7658.535861582,31.9741277777778,583.568124670283,0,0,63.6619772367581,95.4929658551372,198.059484736581,169.765272631355,42.4413181578388,14.1471060526129,0,25.8133333333333,13.1236363636364,26.4124465609177,14.8125,1009,32,1309,5,891611,NA,NA,NA,NA,NA,"S",893011,NA,264,1,"0264J15","622","4668",87,89,"3","3","0","0","07",7,4,5,9,1,"80",60,26,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,30,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,4,NA,NA,"01",332,NA,"7.75",NA,"IFN2",30,89,26,"19891611",1989,9
"16047","32_1336","26",416780.451388889,1308.6073098667,26,NA,NA,416780.451388889,NA,NA,1308.6073098667,NA,NA,25421.8190600684,14239.0622419549,41.6780451388889,1308.6073098667,0,127.323954473516,350.14087480217,477.464829275686,226.353696841807,127.323954473516,0,0,0,19.4266216216216,10.8810810810811,20.1374306917458,14.25,1028,32,1336,5,891711,NA,NA,NA,NA,NA,"S",893011,NA,264,1,"0264K11","620","4660",87,39,"3","3","0","0","08",8,2,3,9,1,"60",80,26,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,30,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,6,"G","20",NA,NA,NA,"1",1,1,NA,0,NA,3,0,NA,NA,"01",273,NA,"3.00",NA,"IFN2",30,39,26,"19891711",1989,9
"16052","32_1366","26",141664.75,763.943726841098,26,NA,NA,141664.75,NA,NA,763.943726841098,NA,NA,11611.9446479847,4758.73279844767,14.166475,763.943726841098,0,31.8309886183791,604.788783749202,127.323954473516,0,0,0,0,0,15.2,6.22916666666667,15.3658034826255,7.375,1054,32,1366,4,891711,NA,NA,NA,NA,NA,"S",890112,NA,264,1,"0264M12","621","4652",87,28,"3","3","0","0","08",8,2,3,9,1,"70",60,26,8,9,4,3,21,26,2,1,3,1,NA,NA,NA,NA,NA,NA,26,1,2,25,26,3,1,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,3,0,NA,NA,"01",308,NA,"3.25",NA,"IFN2",25,28,26,"19891711",1989,9
"16053","32_1367","26",360352.055555556,859.436692696235,26,NA,NA,360352.055555556,NA,NA,859.436692696235,NA,NA,18901.5947192448,9100.12596834326,36.0352055555556,859.436692696235,0,127.323954473516,95.4929658551372,127.323954473516,282.942121052258,198.059484736581,14.1471060526129,14.1471060526129,0,21.9930041152263,10.5884773662551,23.1053001953955,12.5625,1055,32,1367,5,891711,NA,NA,NA,NA,NA,"S",890112,NA,264,1,"0264M12","622","4652",87,50,"5","5","0","0","06",6,4,5,9,1,"40",60,26,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,28,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"G414",33,NA,"10.00",NA,"IFN2",28,50,26,"19891711",1989,9
"16065","32_1438","26",255631.3125,1764.85148006346,26,NA,NA,255631.3125,NA,NA,1764.85148006346,NA,NA,23546.9738304459,15545.901163565,25.56313125,1764.85148006346,0,636.619772367581,1050.42262440651,77.809083289371,0,0,0,0,0,13.3421843687375,8.80861723446894,13.5802574269992,10.2741935483871,1099,32,1438,4,891811,NA,NA,NA,NA,NA,"S",890112,NA,265,1,"0265K03","624","4664",87,39,"3","3","0","0","06",6,4,4,9,1,"40",70,26,0,8,3,3,NA,26,NA,2,NA,1,NA,NA,NA,NA,NA,NA,26,1,2,20,26,3,1,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,1,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",228,NA,"5.75",NA,"IFN2",20,39,26,"19891811",1989,9
"16077","32_1461","26",59739.0625,795.774715459477,26,NA,NA,59739.0625,NA,NA,795.774715459477,NA,NA,7647.39501556557,4233.52148624442,5.97390625,795.774715459477,127.323954473516,636.619772367581,31.8309886183791,0,0,0,0,0,0,9.61,5.32,9.77663029882996,6.2,1115,32,1461,4,891811,NA,NA,NA,NA,NA,"S",890112,NA,265,1,"0265K03","625","4662",87,39,"3","3","0","0","07",7,2,3,9,1,"00",65,26,0,8,2,3,NA,26,NA,2,NA,2,NA,NA,NA,NA,NA,NA,26,1,2,13,26,3,1,NA,NA,NA,NA,NA,26,43,NA,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",12,NA,"3.00",NA,"IFN2",13,39,26,"19891811",1989,9
"16082","32_1473","26",362910.138888889,1892.17543453698,26,NA,NA,362910.138888889,NA,NA,1892.17543453698,NA,NA,28077.4077049695,22859.9549927659,36.2910138888889,1892.17543453698,0,636.619772367581,636.619772367581,477.464829275686,127.323954473516,14.1471060526129,0,0,0,14.838691588785,12.081308411215,15.6269387582236,16.75,1123,32,1473,4,891811,NA,NA,NA,NA,NA,"S",890112,NA,265,1,"0265K04","626","4661",87,39,"3","3","0","0","06",6,4,5,9,1,"40",90,26,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,26,43,NA,NA,NA,NA,NA,2,12,"G","20",NA,NA,NA,"1",1,1,NA,0,NA,3,0,NA,"M802","G402",362,NA,"10.50",NA,"IFN2",20,39,26,"19891811",1989,9
"16083","32_1474","26",92870.25,1432.39448782706,26,NA,NA,92870.25,NA,NA,1432.39448782706,NA,NA,12662.3672723912,8244.22605216018,9.287025,1432.39448782706,127.323954473516,1273.23954473516,0,31.8309886183791,0,0,0,0,0,8.84,5.75555555555556,9.08577642985636,6.2,1124,32,1474,4,891811,NA,NA,NA,NA,NA,"S",890112,NA,265,1,"0265K04","627","4661",87,39,"3","3","0","0","06",6,3,5,9,1,"40",35,26,0,8,3,3,NA,26,NA,2,NA,2,NA,NA,NA,NA,NA,NA,26,1,2,10,26,3,1,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",125,NA,"8.25",NA,"IFN2",10,39,26,"19891811",1989,9
"16088","32_1485","26",181159.298611111,530.516476972984,26,NA,NA,181159.298611111,NA,NA,530.516476972984,NA,NA,10251.5235622003,6205.27439232734,18.1159298611111,530.516476972984,0,127.323954473516,63.6619772367581,127.323954473516,169.765272631355,28.2942121052258,0,14.1471060526129,0,19.3236666666667,11.6966666666667,20.8514344030972,14.4375,1133,32,1485,2,891811,NA,NA,NA,NA,NA,"S",890112,NA,265,1,"0265L03","626","4660",87,39,"3","3","0","0","05",5,2,3,9,1,"40",55,26,0,9,3,4,NA,26,NA,1,NA,1,NA,NA,NA,NA,NA,NA,26,1,2,31,26,3,1,NA,NA,NA,NA,NA,26,41,43,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,3,0,NA,NA,"M105",354,NA,"2.50",NA,"IFN2",31,39,26,"19891811",1989,9
"16089","32_1486","26",156887.923611111,809.92182151209,26,NA,NA,156887.923611111,NA,NA,809.92182151209,NA,NA,12413.9087223422,9087.74725054722,15.6887923611111,809.92182151209,0,254.647908947033,254.647908947033,286.478897565412,14.1471060526129,0,0,0,0,15.3272925764192,11.2205240174673,15.704650174961,13.0645161290323,1134,32,1486,4,891811,NA,NA,NA,NA,NA,"S",890112,NA,265,1,"0265L04","627","4660",87,39,"3","3","0","0","06",6,3,5,9,1,"40",60,26,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,7,"G","18",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"M402",147,396,"7.25","8.75","IFN2",26,39,26,"19891811",1989,9
"16090","32_1487","26",73252.375,859.436692696235,26,NA,NA,73252.375,NA,NA,859.436692696235,NA,NA,8632.5641133044,5474.9300423612,7.3252375,859.436692696235,127.323954473516,541.126806512444,190.985931710274,0,0,0,0,0,0,10.0444444444444,6.37037037037037,10.4173910859215,7.5,1135,32,1487,4,891811,NA,NA,NA,NA,NA,"S",890112,NA,265,1,"0265L04","628","4660",87,39,"3","3","0","0","07",7,4,4,9,1,"40",50,26,0,8,3,3,NA,26,NA,2,NA,1,NA,NA,NA,NA,NA,NA,26,1,2,20,26,3,1,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,2,"W","16",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",82,NA,"6.25",NA,"IFN2",20,39,26,"19891811",1989,9
"16096","32_1500","26",271343.618055556,1478.37258249805,26,NA,NA,271343.618055556,NA,NA,1478.37258249805,NA,NA,21204.5667457845,15850.0639436962,27.1343618055556,1478.37258249805,0,827.605704077856,254.647908947033,268.795014999645,127.323954473516,0,0,0,0,14.3431818181818,10.7212918660287,15.2870228684927,13.875,1143,32,1500,3,891811,NA,NA,NA,NA,NA,"S",890112,NA,265,1,"0265L04","628","4659",87,39,"3","3","0","0","06",6,5,5,9,1,"60",50,26,0,7,4,4,NA,99,NA,2,NA,2,NA,57,NA,1,NA,2,26,3,1,NA,99,3,1,NA,57,3,6,NA,26,99,57,72,41,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,0,NA,NA,"P402",369,82,"11.50","10.25","IFN2",1,39,26,"19891811",1989,9
"16114","32_1527","26",141647.25,1177.74657888003,26,NA,NA,141647.25,NA,NA,1177.74657888003,NA,NA,14174.3392317642,8785.35285867262,14.164725,1177.74657888003,0,795.774715459477,318.309886183791,63.6619772367581,0,0,0,0,0,12.0351351351351,7.45945945945946,12.374658062434,9.25,1163,32,1527,5,892011,NA,NA,NA,NA,NA,"S",890112,NA,265,1,"0265L03","625","4657",87,39,"3","3","0","0","06",6,2,2,9,1,"50",70,26,0,7,3,3,NA,26,NA,3,NA,1,NA,NA,NA,NA,NA,NA,26,1,2,20,26,3,1,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,3,0,NA,NA,"01",114,NA,"2.25",NA,"IFN2",20,39,26,"19892011",1989,9
"16116","32_1540","26",169796.8125,986.760647169751,26,NA,NA,169796.8125,NA,NA,986.760647169751,NA,NA,14144.0997925767,8912.67681314614,16.97968125,986.760647169751,0,254.647908947033,541.126806512444,190.985931710274,0,0,0,0,0,14.3338709677419,9.03225806451613,14.8017789907268,10.875,1172,32,1540,4,892111,NA,NA,NA,NA,NA,"S",890212,NA,265,1,"0265L03","626","4656",87,39,"6","6","0","0","05",5,2,2,9,1,"60",60,26,0,8,3,3,NA,26,NA,2,NA,1,NA,NA,NA,NA,NA,NA,26,1,2,15,26,3,1,NA,NA,NA,NA,NA,26,41,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,3,0,NA,NA,"01",66,NA,"2.00",NA,"IFN2",15,39,26,"19892111",1989,9
"16117","32_1542","26",315356.395833333,686.134643551727,26,NA,NA,315356.395833333,NA,NA,686.134643551727,NA,NA,16219.4802504951,10058.5924034078,31.5356395833333,686.134643551727,0,0,95.4929658551372,222.816920328653,155.618166578742,198.059484736581,14.1471060526129,0,0,23.6389175257732,14.659793814433,24.1908543786078,16.25,1174,32,1542,4,892111,NA,NA,NA,NA,NA,"S",890212,NA,265,1,"0265L04","628","4656",87,39,"3","3","0","0","07",7,4,5,9,1,"60",80,26,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,41,NA,NA,NA,NA,NA,2,8,"G","20",NA,NA,NA,"1",1,1,NA,0,NA,3,0,NA,NA,"M402",338,59,"8.25","7.50","IFN2",1,39,26,"19892111",1989,9
"16118","32_1543","26",316540.756944444,965.539988090832,26,NA,NA,316540.756944444,NA,NA,965.539988090832,NA,NA,19133.0767420307,11915.4000728132,31.6540756944444,965.539988090832,0,127.323954473516,159.154943091895,381.971863420549,254.647908947033,42.4413181578388,0,0,0,19.8159340659341,12.3406593406593,20.4307704892371,13,1175,32,1543,4,892111,NA,NA,NA,NA,NA,"S",890212,NA,265,1,"0265L05","629","4656",87,39,"3","3","0","0","06",6,3,4,9,1,"60",75,26,0,8,4,4,NA,26,NA,2,NA,1,NA,NA,NA,NA,NA,NA,26,1,2,25,26,3,1,NA,NA,NA,NA,NA,26,68,43,41,NA,NA,NA,2,6,"G","18",NA,NA,NA,"1",1,1,NA,0,NA,3,4,NA,"P204","P105",150,NA,"6.75",NA,"IFN2",25,39,26,"19892111",1989,9
"16122","32_1563","26",212190.229166667,636.619772367581,26,NA,NA,212190.229166667,NA,NA,636.619772367581,NA,NA,12903.0449141113,8134.58598025243,21.2190229166667,636.619772367581,0,0,127.323954473516,381.971863420549,113.176848420903,14.1471060526129,0,0,0,20.2680555555556,12.7777777777778,20.600496555504,13.4375,1189,32,1563,4,892111,NA,NA,NA,NA,NA,"S",890212,NA,265,1,"0265M05","628","4655",87,39,"3","3","0","0","06",6,3,4,9,1,"50",60,26,0,8,4,4,NA,26,NA,2,NA,1,NA,NA,NA,NA,NA,NA,26,1,2,27,26,3,1,NA,NA,NA,NA,NA,26,43,NA,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,3,0,NA,NA,"01",330,NA,"4.75",NA,"IFN2",27,39,26,"19892111",1989,9
"16124","32_1564","26",332896.0625,1167.13624934057,26,NA,NA,332896.0625,NA,NA,1167.13624934057,NA,NA,22016.2569555532,13917.215579258,33.28960625,1167.13624934057,0,0,381.971863420549,700.281749604339,70.7355302630646,14.1471060526129,0,0,0,18.8634848484848,11.9242424242424,19.0567400388705,13.8333333333333,1190,32,1564,5,892111,NA,NA,NA,NA,NA,"S",890212,NA,265,1,"0265M06","631","4655",87,39,"3","3","0","0","06",6,3,4,9,1,"50",80,26,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,28,NA,NA,NA,NA,NA,NA,NA,NA,26,41,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,3,4,NA,NA,"01",34,NA,"5.75",NA,"IFN2",28,39,26,"19892111",1989,9
"16132","32_1583","26",311385.9375,1393.48994618237,26,NA,NA,311385.9375,NA,NA,1393.48994618237,NA,NA,22966.9424822888,14461.8791622836,31.13859375,1393.48994618237,0,286.478897565412,477.464829275686,572.957795130823,56.5884242104517,0,0,0,0,16.4815989847716,10.3781725888325,16.8675745084157,12.1323529411765,1204,32,1583,5,892111,NA,NA,NA,NA,NA,"S",890212,NA,265,1,"0265M05","630","4654",87,39,"3","3","0","0","05",5,5,4,9,1,"50",80,26,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,26,NA,NA,NA,NA,NA,NA,NA,NA,26,43,41,72,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,3,4,NA,NA,"M105",296,NA,"6.75",NA,"IFN2",26,39,26,"19892111",1989,9
"16145","32_1599","26",31813.375,254.647908947033,26,NA,NA,31813.375,NA,NA,254.647908947033,NA,NA,3148.08477435769,1591.54943091895,3.1813375,254.647908947033,0,127.323954473516,127.323954473516,0,0,0,0,0,0,12.3625,6.25,12.6121717003853,7,1219,32,1599,7,892111,NA,NA,NA,NA,NA,"S",890412,NA,265,1,"0265M03","624","4653",87,50,"5","5","0","0","10",10,3,4,9,1,"40",40,26,0,6,4,3,NA,21,NA,4,NA,3,NA,NA,NA,NA,NA,NA,26,1,2,20,21,1,2,20,NA,NA,NA,NA,26,21,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,2,NA,0,3,4,0,NA,NA,"M402",141,NA,"4.75",NA,"IFN2",20,50,26,"19892111",1989,9
"16147","32_1601","26",323019.819444444,1411.17382874814,26,NA,NA,323019.819444444,NA,NA,1411.17382874814,NA,NA,22539.8767183255,13904.8368614619,32.3019819444444,1411.17382874814,0,509.295817894065,413.802852038928,318.309886183791,56.5884242104517,113.176848420903,0,0,0,15.9724310776942,9.85338345864662,17.0718028817722,12.75,1221,32,1601,4,892111,NA,NA,NA,NA,NA,"S",890412,NA,265,1,"0265M05","629","4653",87,22,"3","3","0","0","06",6,5,5,9,1,"50",70,26,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,21,NA,NA,NA,NA,NA,NA,NA,NA,26,68,41,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,3,0,NA,NA,"01",273,NA,"8.00",NA,"IFN2",21,22,26,"19892111",1989,9
"16148","32_1603","26",192010.090277778,866.510245722541,26,NA,NA,192010.090277778,NA,NA,866.510245722541,NA,NA,14172.394004682,7480.28232531908,19.2010090277778,866.510245722541,0,127.323954473516,445.633840657307,222.816920328653,70.7355302630646,0,0,0,0,16.3557142857143,8.63265306122449,16.7969424452846,10.2413793103448,1223,32,1603,4,892111,NA,NA,NA,NA,NA,"S",890412,NA,265,1,"0265M06","631","4653",87,22,"3","3","0","0","05",5,3,3,9,1,"50",65,26,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,24,NA,NA,NA,NA,NA,NA,NA,NA,26,28,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,3,0,NA,NA,"M105",352,NA,"3.75",NA,"IFN2",24,22,26,"19892111",1989,9
"16156","32_1616","26",132031.923611111,919.56189341984,26,NA,NA,132031.923611111,NA,NA,919.56189341984,NA,NA,12158.5534580925,4898.43547071722,13.2031923611111,919.56189341984,0,509.295817894065,350.14087480217,31.8309886183791,28.2942121052258,0,0,0,0,13.2221153846154,5.32692307692308,13.5208517739197,6.52857142857143,1235,32,1616,7,892111,NA,NA,NA,NA,NA,"S",890412,NA,265,1,"0265M03","625","4652",87,50,"5","5","0","0","09",9,3,3,9,1,"40",55,26,0,8,4,3,NA,21,NA,2,NA,3,NA,NA,NA,NA,NA,NA,26,1,2,13,21,3,1,NA,NA,NA,NA,NA,26,21,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,3,0,NA,NA,"P105",386,NA,"4.00",NA,"IFN2",13,50,26,"19892111",1989,9
"16162","32_1623","26",42586.1875,254.647908947033,26,NA,NA,42586.1875,NA,NA,254.647908947033,NA,NA,3522.09889062364,1639.29591384652,4.25861875,254.647908947033,0,127.323954473516,31.8309886183791,95.4929658551372,0,0,0,0,0,13.83125,6.4375,14.592153285242,8.375,1242,32,1623,5,892111,NA,NA,NA,NA,NA,"S",890412,NA,265,1,"0265M08","636","4652",87,22,"3","3","0","0","09",9,3,4,9,1,"50",60,26,0,7,3,3,NA,21,NA,3,NA,2,NA,NA,NA,NA,NA,NA,26,1,2,19,21,1,2,15,NA,NA,NA,NA,26,21,NA,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,1,0,NA,NA,"01",74,NA,"6.00",NA,"IFN2",19,22,26,"19892111",1989,9
"16175","32_1649","26",6972.25,14.1471060526129,26,NA,NA,6972.25,NA,NA,14.1471060526129,NA,NA,354.385006617954,113.176848420903,0.697225,14.1471060526129,0,0,0,0,14.1471060526129,0,0,0,0,25.05,8,25.05,8,1265,32,1649,5,892111,NA,NA,NA,NA,NA,"S",890512,NA,266,1,"0266J02","653","4666",87,86,"5","5","0","0","8",8,5,4,9,1,"70",60,26,7,5,3,1,21,26,3,4,3,2,NA,26,NA,1,NA,4,26,1,2,3,26,1,2,20,26,3,1,NA,26,NA,NA,NA,NA,NA,NA,2,1,"W","18",NA,NA,NA,"1",1,1,NA,9,NA,0,0,NA,NA,"M412",93,NA,"6.25",NA,"IFN2",3,86,26,"19892111",1989,9
"16191","32_1708","26",65672,700.281749604339,26,NA,NA,65672,NA,NA,700.281749604339,NA,NA,7540.761203694,3994.78907160657,6.5672,700.281749604339,0,509.295817894065,190.985931710274,0,0,0,0,0,0,10.7681818181818,5.70454545454546,10.9271970954878,6.625,1305,32,1708,1,892211,NA,NA,NA,NA,NA,"S",890512,NA,266,1,"0266M01","651","4652",87,34,"6","6","0","0","8",8,5,3,9,1,"30",70,26,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,15,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,3,1,4,2,0,NA,NA,"01",373,NA,"4.00",NA,"IFN2",15,34,26,"19892211",1989,9
"16192","32_1759","26",239714.652777778,488.075158815146,26,NA,NA,239714.652777778,NA,NA,488.075158815146,NA,NA,12026.8085329776,5782.62959900553,23.9714652777778,488.075158815146,0,0,0,190.985931710274,169.765272631355,113.176848420903,14.1471060526129,0,0,24.6413043478261,11.8478260869565,25.0068505106854,12.9375,1344,32,1759,5,892211,NA,NA,NA,NA,NA,"S",890612,NA,301,1,"0301K09","587","4643",87,51,"3","3","0","0","09",9,2,3,9,1,"80",60,26,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,7,"G","20",NA,NA,NA,"1",1,1,NA,0,NA,1,4,NA,NA,"01",184,NA,"3.00",NA,"IFN2",26,51,26,"19892211",1989,9
