"","INVENTORY_ID","PLOT_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","BASAL_AREA","DENSITY","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H"
"5599","IFN3","15_1585_A_1_IFN3",40,93,26,29.9011381944444,556.830094230844,24.4618267276423,17.8474339430894,26.1479454293802,21.2092391304348
"5601","IFN3","15_1587_A_1_IFN3",30,93,26,30.3222959444444,627.565624493909,22.307957619477,13.7513525698828,24.8031321422664,18.7173913043478
"5603","IFN3","15_1589_A_1_IFN3",10,92,26,13.4820451388889,502.222264867759,18.1919014084507,20.5246478873239,18.487788603962,22.4558823529412
"5620","IFN3","15_1596_A_1_IFN3",40,93,26,34.1250778055556,478.172184578317,29.0317603550296,19.4177514792899,30.1439200818243,22.6692307692308
"5622","IFN3","15_1597_A_1_IFN3",45,93,26,30.5912620277778,499.817256838814,26.7691055759977,15.2468157373337,27.915674964396,17.7146892655367
"5623","IFN3","15_1598_A_1_IFN3",20,93,26,20.4177875,679.06109052542,18.6973958333333,10.21875,19.566131851365,13
"5649","IFN3","15_1615_A_1_IFN3",25,93,26,20.8605340277778,523.442923946678,21.8753378378378,12.9222972972973,22.5259493755595,14.9375
"5651","IFN3","15_1616_A_4_IFN3",25,93,26,6.816525,130.860730986669,25.0054054054054,12.5,25.7532417271974,12.5
"5663","IFN3","15_1625_A_1_IFN3",30,93,26,23.4432256666667,278.556518175948,31.9067039106145,16.0393600812595,32.7346031869955,16.7258064516129
"5669","IFN3","15_1628_A_1_IFN3",40,93,26,30.8885625833333,1028.77755214601,16.9298611111111,15.8836633663366,19.5520891566039,21.1865284974093
"5686","IFN3","15_1640_A_4_IFN3",15,93,26,10.39034375,693.208196578033,12.6691326530612,7.30867346938776,13.8145954869981,9.70588235294118
"5687","IFN3","15_1641_A_1_IFN3",5,93,26,17.7550826388889,1283.84987427462,12.551652892562,16.3953168044077,13.2696444634861,19.5833333333333
"5693","IFN3","15_1646_A_6C_IFN3",10,93,26,2.042125,159.154943091895,12.4,10.7,12.7816274394147,10.7
"5729","IFN3","15_1673_A_1_IFN3",35,77,26,10.41265,155.618166578742,29.0818181818182,13.7727272727273,29.1880813159942,13.5625
