"","INVENTORY_ID","PLOT_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","BASAL_AREA","DENSITY","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H"
"17577","IFN2","36_1278_IFN2",15,36,26,3.18653125,254.647908947033,12.59375,6.75,12.6224626163043,7.5
"17582","IFN2","36_1349_IFN2",15,49,26,4.679325,169.765272631355,14.8125,8.5,18.7336428651771,8.5
"17585","IFN2","36_1369_IFN2",8,55,26,3.935725,509.295817894065,9.8625,6.375,9.91933087461044,6.5
"17587","IFN2","36_1387_IFN2",10,55,26,3.1211125,236.964026381266,12.2776119402985,5.91044776119403,12.9499639831229,6.96774193548387
"17591","IFN2","36_1459_IFN2",7,54,26,9.99058125,1432.39448782706,9.33,5.11111111111111,9.4236493285068,5.6
"17593","IFN2","36_15_IFN2",20,20,26,21.0432256944444,1319.21763940615,13.6558981233244,10.5455764075067,14.251251062151,12.6451612903226
"17597","IFN2","36_1511_IFN2",21,9,26,24.1460600277778,394.138374625796,27.2318916008615,18.7112347451543,27.9289003616823,20.7092391304348
"17598","IFN2","36_1512_IFN2",6,14,26,17.2386451388889,719.521813835893,15.7053185214314,13.3673810460087,17.4656455246916,15.7255434782609
"17604","IFN2","36_1514_IFN2",21,14,26,12.439975,318.309886183791,20.4377777777778,12.7722222222222,22.3069271752073,21.25
"17610","IFN2","36_1518_IFN2",1,50,26,12.9254875555556,142.602829010338,33.5738095238095,20.0654761904762,33.971479050652,20.8700564971751
"17611","IFN2","36_1526_IFN2",16,14,26,11.1582368055556,201.596261249734,26.1324561403509,19.3245614035088,26.5467652570711,20.125
"17612","IFN2","36_1527_IFN2",26,14,26,25.6116740833333,958.042021882947,16.2367468989959,11.5623154164206,18.449379458588,18.9119170984456
"17613","IFN2","36_1530_IFN2",16,50,26,31.9077969444444,611.720865714983,23.6725485661425,19.2191258094357,25.7707359948989,23.8480662983425
"17620","IFN2","36_1534_IFN2",6,1,26,2.92609444444444,74.2723067762178,21.7380952380952,11.1666666666667,22.3967897359463,11.1666666666667
"17622","IFN2","36_1536_IFN2",1,14,26,2.618825,190.985931710274,12.75,8.25,13.2131878565823,8.25
"17623","IFN2","36_1550_IFN2",21,1,26,20.4475433333333,621.623839951812,17.5812699135184,12.4347974510696,20.465002264988,18.7849462365591
"17624","IFN2","36_1554_IFN2",16,50,26,26.1002309444444,917.581298572474,17.3705057045945,13.6253469010176,19.0307085244924,18.9864130434783
"17625","IFN2","36_1556_IFN2",16,1,26,10.387575,290.015674078565,20.8621951219512,15.0548780487805,21.3550902140164,15.7297297297297
"17626","IFN2","36_1563_IFN2",21,50,26,26.0594736111111,537.024145757186,20.9911485774499,12.6548998946259,24.8565570016185,20.0226130653266
"17628","IFN2","36_1564_IFN2",16,34,26,35.8682171111111,1099.0886692275,18.7038872441756,15.0030892006693,20.3841961124793,20.8118279569892
"17631","IFN2","36_157_IFN2",36,17,26,30.3157563333333,586.256074820279,23.6232384169884,13.8581081081081,25.6593461319442,20.6693548387097
"17637","IFN2","36_1637_IFN2",35,36,26,50.4239188611111,851.93872648835,26.7377366323481,13.7578047160412,27.451695740946,15.559585492228
