"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","IFN3_ID","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","Estadillo","Clase","Subclase","PosEsp.x","Ocupa","Estado_pcespparc","FPMasa","Edad","FInfor","Fiabil","Barrena1","Barrena2","Barrena3","AltPer","OrgMasa1","OrgMasa2","TratMasa","INVENTORY_ID","PLOT_ID.x","Provincia","CoorX","Coory","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosid","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado_pcparcelas","Tecnico","MASTER_CLASE","AGE","MUNICIPALITY","PosEsp.y","SPECIE_IFN_ID","Fecha_IFN3","Anyo_IFN3","EXEC_TIME"
"8107","15_3335_A_1",26,461359.395277778,745.835431093753,26,NA,NA,461359.395277778,NA,NA,745.835431093753,NA,NA,"15_3335_A_1",20478.8202052855,17541.067530165,46.1359395277778,745.835431093753,0,0,31.8309886183791,95.4929658551372,268.795014999645,183.912378683968,141.471060526129,14.1471060526129,10.1859163578813,27.457558801214,23.5186836115326,28.0642369499052,24.5181347150259,3335,"A","1",1,9,4,2,25,1,3,NA,NA,NA,NA,2,"5",1,"IFN3","15_3335",15,NA,NA,0,1984,"L","0010","1995","4","8321","1997","073",1,"1","2",95,95,1,1,1,2,2,4,"07/10/98 00:00:00","12/30/99 10:44:00",1,2,1,1,9,3,NA,NA,"4","0","","0","",40,0,0.5,0,2,"2",1,"LA PARCELA SE QUEMO PERO NO LE HA  AFECTADO.
15,PIE 3 DIAMETRO COMPROBADO.
15,ARBOL A 15'1 A 70º CON DIAMETRO 32'1  30'8 NO ENTRA.
15,TOCON ARBOL 18 IFN2 DIAMETRO COMPROBADO.
15,EL ARBOL 33 MIDE MENOS Y ESTA COMPROBADO.
15,PIE 49 DIAMETRO COMPROBADO.",16,NA,"12/15/97 00:00:00","12/30/99 11:35:00","12/15/97 00:00:00","12/30/99 13:45:00",NA,"011","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",25,73,1,26,97-12-15,1997,8
"8112","15_3341_A_4",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15_3341_A_4",14308.5811210974,9913.16015318693,38.145773,436.862634904687,0,0,0,14.1471060526129,70.7355302630646,155.618166578742,127.323954473516,28.2942121052258,40.7436654315252,32.7530440414508,22.6917098445596,33.3430880210934,23.6954314720812,3341,"A","4",2,1,2,4,0,NA,NA,NA,NA,NA,NA,1,"3",3,"IFN3","15_3341",15,NA,NA,0,1995,"3","8387","1984","K","0007","1997","073",1,"1","2",95,95,1,1,1,2,2,4,"07/09/98 00:00:00","12/30/99 13:16:00",1,2,1,1,5,4,NA,NA,"0","0","","0","",170,0,2,0,2,"2",2,"A4 POR FALTA DE REFERENCIA.
HEMOS DESPLAZADO POR ESTAR PINCHADO EN  LA LINEA ELÉCTRICA.
HAY HELECHOS.",16,NA,"11/26/97 00:00:00","12/30/99 13:55:00","11/26/97 00:00:00","12/30/99 15:50:00",NA,"011","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",25,73,1,26,97-11-26,1997,8
"8114","15_3346_A_4",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15_3346_A_4",2813.85939386471,2514.64810085195,4.0764125,159.154943091895,0,0,63.6619772367581,95.4929658551372,0,0,0,0,0,17.68,15.8,18.0585990597277,16.5,3346,"A","4",2,1,4,2,10,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_3346",15,NA,NA,0,1995,"3","8387","1984","K","0007","1997","073",1,"1","2",95,30,3,2,1,2,1,4,"07/09/98 00:00:00","12/30/99 13:03:00",1,2,1,1,6,3,NA,NA,"2","0","","0","",155,0,2,0,2,"1",1,"A4 POR CORTAS Y FALTA DE REFERENCIA.
LA PARCELA TIENE GRAN PARTE CORTADA.",16,NA,"11/26/97 00:00:00","12/30/99 10:35:00","11/26/97 00:00:00","12/30/99 11:45:00",NA,"011","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",13,73,1,26,97-11-26,1997,8
"8118","15_3349_A_1",26,37402.5625,445.633840657307,26,41,NA,37402.5625,7196.69444444444,NA,445.633840657307,14.1471060526129,NA,"15_3349_A_1",4798.87521187196,2771.06439805556,4.45992569444444,459.78094670992,0,381.971863420549,63.6619772367581,0,14.1471060526129,0,0,0,0,10.4373076923077,6.02692307692308,11.1133088958863,6.99137931034483,3349,"A","1",1,7,2,2,5,1,3,NA,NA,NA,NA,2,"5",1,"IFN3","15_3349",15,NA,NA,0,1984,"K","0008","1995","2","8401","1997","067",1,"1","2",90,65,1,2,1,2,2,4,"07/09/98 00:00:00","12/30/99 12:49:00",1,2,1,1,9,1,NA,NA,"0","1","","0","",156,0,2.2,0,1,"1",1,"ENCONTRADO REJON SEGUN CROQUIS IFN2.",16,NA,"12/17/97 00:00:00","12/30/99 16:00:00","12/17/97 00:00:00","12/30/99 16:55:00",NA,"011","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",5,67,1,26,97-12-17,1997,8
"8120","15_3350_A_4",28,30320.5625,318.309886183791,26,28,NA,426352.972222222,30320.5625,NA,2578.3100780887,318.309886183791,NA,"15_3350_A_4",39011.1754565571,26387.8895646362,45.6673534722222,2896.6199642725,0,1655.21140815571,763.943726841098,350.14087480217,99.0297423682904,28.2942121052258,0,0,0,13.4678266178266,9.10989010989011,14.1681198349717,10.0625,3350,"A","4",2,1,3,2,15,1,3,NA,NA,NA,NA,2,"5",1,"IFN3","15_3350",15,NA,NA,0,1995,"1","8479","1984","J","0007","1997","011",1,"1","2",90,80,1,1,2,2,1,4,"07/09/98 00:00:00","12/30/99 12:42:00",1,2,1,1,7,4,NA,NA,"0","0","","0","",290,0,7.5,0,2,"1",2,"A4 POR FALTA DE REFERENCIA.
HAY MUCHO MATORRAL A 10 M. DEL REJON.
HA HABIDO UN INCENDIO.
HAY HELECHOS.
LUGAR FRECUENTADO POR EL GANADO.",16,NA,"11/28/97 00:00:00","12/30/99 13:05:00","11/28/97 00:00:00","12/30/99 16:15:00",NA,"011","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",15,11,1,26,97-11-28,1997,8
"8130","15_3362_A_1",26,372606.949444444,438.843229752053,26,NA,NA,372606.949444444,NA,NA,438.843229752053,NA,NA,"15_3362_A_1",14001.3059776347,8767.45676951607,37.2606949444444,438.843229752053,0,0,0,63.6619772367581,56.5884242104517,99.0297423682904,99.0297423682904,84.8826363156775,35.6507072525846,31.9050290135397,19.9785622179239,32.8795475976428,20.8590425531915,3362,"A","1",1,9,4,1,25,1,3,NA,NA,NA,NA,3,"1",1,"IFN3","15_3362",15,NA,NA,0,1984,"J","0009","1995","1","8475","1997","011",1,"1","1",100,95,1,1,2,2,1,4,"07/09/98 00:00:00","12/30/99 10:00:00",1,2,1,1,5,3,NA,NA,"0","0","","0","",397,0,0.3,0,2,"1",1,"HAY HELECHOS.
10% AL RESTO DE ESPECIES.
EL ARBOL Nº 7 MEDIDO A 1'50. ESPECIE DEL PIE 10 COMPROBADO.
ARBOLES CON RUMBOS 76 Y 265 NO ENTRAN  POR POCO DIAMETRO.
SOLO HAN CORTADO PINOS RADIATA.",16,NA,"11/24/97 00:00:00","12/30/99 14:00:00","11/24/97 00:00:00","12/30/99 16:10:00",NA,"011","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",25,11,1,26,97-11-24,1997,8
"8134","15_3368_A_4",61,137847.869722222,1242.96473778257,61,NA,NA,137847.869722222,NA,NA,1242.96473778257,NA,NA,"15_3368_A_4",14007.9056026082,21080.1075802867,13.7847869722222,1242.96473778257,0,1018.59163578813,190.985931710274,0,14.1471060526129,14.1471060526129,0,0,5.09295817894065,11.2697530161621,16.9595379012065,11.8829887166475,19.8205268935236,3368,"A","4",1,9,3,1,10,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_3368",15,NA,NA,0,1995,"6","5814","1984","M","0004","1997","009",1,"1","2",100,50,1,1,1,2,1,4,"","",1,2,1,1,3,2,NA,NA,"0","0","","0","",265,0,4.5,0,1,"1",2,"-PARCELA A4 POR HABERSE CORTADO LA ANTIGUA MASA DE PINOS.
15,-PARCELA DESPLAZADA DESDE EL ORIGEN 20M Y 85G POR CAER PARTE DE ELLA EN LA CARRETERA.
15,-DEJO UN 10% DE OCUPACIÓN PARA RESTO DE ESPECIES.",5,NA,"12/16/97 00:00:00","12/30/99 10:10:00","12/16/97 00:00:00","12/30/99 11:40:00",NA,"009","","","",NA,NA,NA,NA,NA,NA,"",NA,"A4",10,50,1,26,97-12-16,1997,8
"8137","15_338_A_6C",61,145953.027777778,569.42101861767,61,NA,NA,145953.027777778,NA,NA,569.42101861767,NA,NA,"15_338_A_6C",10180.2575154603,10451.1745963678,14.5953027777778,569.42101861767,0,0,286.478897565412,268.795014999645,14.1471060526129,0,0,0,0,17.8782608695652,18.3540372670807,18.065287052059,17.3142857142857,338,"A","6C",1,10,3,1,9,4,4,NA,NA,NA,NA,2,"2",1,"IFN3","15_338",15,NA,NA,0,1995,"1","5975","1985","J","0002","1997","061",1,"1","2",100,85,1,1,1,2,2,4,"07/02/98 00:00:00","12/30/99 10:04:00",1,2,1,1,4,3,NA,NA,"0","0","","0","",40,0,6,0,2,"3",3,"-PARCELA A6C POR CAMBIO TOTAL DE MASA.
15,-ARBOLES 2,12 ENTRAN CON PENDIENTE.
15,-HELECHOS.
15,-NO DOY OCUPACION RESTO ESPECIES.",1,NA,"11/25/97 00:00:00","12/30/99 15:10:00","11/25/97 00:00:00","12/30/99 16:50:00",NA,"061","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A6C",9,61,1,26,97-11-25,1997,8
"8187","15_385_A_1",26,274259.640277778,403.899877802099,26,NA,NA,274259.640277778,NA,NA,403.899877802099,NA,NA,"15_385_A_1",11468.1322414068,4264.71585509043,27.4259640277778,403.899877802099,0,0,31.8309886183791,63.6619772367581,84.8826363156775,141.471060526129,28.2942121052258,33.3871702841665,20.3718327157626,28.3935026269702,10.5588441330998,29.4035081511322,13.1512820512821,385,"A","1",1,9,4,1,35,6,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_385",15,NA,NA,0,1985,"L","0004","1995","4","3809","1997","044",1,"1","2",98,50,1,1,2,2,1,4,"07/13/98 00:00:00","12/30/99 18:13:00",1,2,1,1,5,1,NA,NA,"9","0","","0","",310,0,3.5,0,3,"2",2,"-PARCELA DE MUY DIFICIL  LOCALIZACION,PUES ESTA PARCIALMENTE  QUEMADA Y FALTAN MUCHOS PIES.
15,-EN LA ZONA MAS AFECTADA POR EL FUEGO  (UN CLARO) HAY REGENERACION NATURAL DE  PINO PINASTER.
-HAY ALGUNOS PINOS QUEMADOS CORTADOS.
-HAN PODIDO VARIAR ALGUNOS RUMBOS Y  DISTANCIAS POR EL FUEGO AL  RETORCERSE:-ARBOL 3 (3º IFN) PUEDE SER  EL 5 (2º IFN).
-ARBOL 9 (3º IFN) PUEDE SER EL 12 (2º  IFN).
-ARBOL 28 (3º IFN) PUEDE SER EL 33 (2º  IFN).
-ARBOL 5 (3º IFN) PUEDE SER 7 (2º IFN).
-ARBOL 12 (3º IFN) PUEDE SER 17 (2º  IFN).
-ARBOL 24 (2º IFN) ESTA PODRIDO EN PIE.
-PINOS ALGO AFECTADOS EN GENERAL POR EL  FUEGO.
-A MAS DE 10M HAY BRECINA (0106).
-ERICA CILIARIS.
-COMPROBADO DIAMETRO ARBOLES 26,27.",1,NA,"10/03/97 00:00:00","12/30/99 10:50:00","10/03/97 00:00:00","12/30/99 13:25:00",NA,"061","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",35,44,1,26,97-10-03,1997,8
"8232","15_413_A_4",28,302369.875,1220.18789703786,28,26,NA,302369.875,10033.3611111111,NA,1220.18789703786,14.1471060526129,NA,"15_413_A_4",21453.0252958335,16806.7619905041,31.2403236111111,1234.33500309048,0,254.647908947033,477.464829275686,318.309886183791,155.618166578742,28.2942121052258,0,0,0,17.380229226361,13.6160458452722,17.9513162873086,15.5,413,"A","4",1,9,4,1,15,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_413",15,NA,NA,0,1995,"2","5940","1986","K","0005","1997","044",1,"1","2",98,90,1,1,1,2,1,4,"06/30/98 00:00:00","12/30/99 07:46:00",1,2,1,1,5,5,NA,NA,"0","4","","0","",325,0,10,0,3,"2",2,"-10% RESTO OCUPACIÓN
-UN PINO RADIATA A   138G NO ENTRA POR LA  PENDIENTE
-UN   PINO RADIATA A 337G NO ENTRA POR      POCO
-HELECHO, MADRESELVA
-ÁRBOLES 8,   15, 33 ENTRAN CON  PENDIENTE
-ÁRBOLES   3, 38, MEDIDOS POR DEBAJO DE   1.30M,    EL 29  POR ENCIMA
-A4 POR CAMBIO TOTAL   DE TESELA
-PRESENTE EL AUXILIAR JOSÉ   BERMEJO  ORTIZ",1,NA,"10/06/97 00:00:00","12/30/99 14:35:00","10/06/97 00:00:00","12/30/99 16:40:00",NA,"061","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",15,44,1,26,97-10-06,1997,8
"8238","15_418_A_4",61,6162.25,127.323954473516,61,NA,NA,6162.25,NA,NA,127.323954473516,NA,NA,"15_418_A_4",999.493042617103,891.267681314614,0.616225,127.323954473516,0,127.323954473516,0,0,0,0,0,0,0,7.85,7,7.85,7,418,"A","4",1,9,2,1,4,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_418",15,NA,NA,0,1995,"1","5980","1985","J","0005","1997","044",1,"1","2",99,70,1,1,1,2,2,4,"06/12/98 00:00:00","12/30/99 18:28:00",1,2,1,1,6,2,NA,NA,"1","0","","0","",40,0,0.2,0,2,"2",2,"-PARCELA A4 POR CAMBIO DE MASA
-HEMOS  DESPLAZADO EL REJÓN, POR ESTAR A  13M  DE UNA TESELA DE MATORRAL, 12M  RUMBO  80º
-10% RESTO OCUPACIÓN ",1,NA,"11/11/97 00:00:00","12/30/99 15:20:00","11/11/97 00:00:00","12/30/99 16:25:00",NA,"061","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",4,44,1,26,97-11-11,1997,8
"8265","15_444_A_6C",26,9860.5,159.154943091895,26,NA,NA,9860.5,NA,NA,159.154943091895,NA,NA,"15_444_A_6C",1371.91560945214,652.535266676771,0.98605,159.154943091895,0,127.323954473516,31.8309886183791,0,0,0,0,0,0,8.62,4.1,8.88166651028961,4.1,444,"A","6C",1,8,2,1,9,5,3,NA,NA,NA,NA,2,"1",1,"IFN3","15_444",15,NA,NA,0,1995,"6","5807","","","","1997","075",1,"1","2",100,25,1,2,1,2,1,4,"06/15/98 00:00:00","12/30/99 09:11:00",1,2,1,1,6,0,NA,NA,"2","4","","0","",220,0,0,0,2,"2",2,"",6,NA,"10/03/97 00:00:00","12/30/99 15:00:00","10/03/97 00:00:00","12/30/99 16:00:00",NA,"009","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A6C",9,75,1,26,97-10-03,1997,8
"8272","15_448_A_4",26,54042.51,25.4647908947033,26,NA,NA,54042.51,NA,NA,25.4647908947033,NA,NA,"15_448_A_4",1322.38659116194,669.724000530696,5.404251,25.4647908947033,0,0,0,0,0,0,0,0,25.4647908947033,51.93,26.3,51.9819728367441,26.3,448,"A","4",2,4,4,2,45,1,3,NA,NA,NA,NA,2,"1",1,"IFN3","15_448",15,NA,NA,0,1995,"2","3500","1984","K","0006","1997","051",1,"1","1",80,20,1,2,1,2,1,4,"06/15/98 00:00:00","12/30/99 10:00:00",1,2,1,1,3,2,NA,NA,"1","0","","1","",15,0,3.8,0,2,"1",1,"-HE REALIZADO UNA A4 PORQUE HAN REALIZADO UNA CORTA A HECHO HACE POCO TIEMPO. TODOS LOS DIAMETROS Y ALTURAS COMPROBADOS.",4,NA,"11/24/97 00:00:00","12/30/99 14:30:00","11/24/97 00:00:00","12/30/99 15:45:00",NA,"069","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",2,51,1,26,97-11-24,1997,8
"8279","15_451_A_1",61,12174.1525,36.9239467973197,26,72,61,110871.348888889,64897.5525,12174.1525,83.184983589364,128.880136139304,36.9239467973197,"15_451_A_1",7098.6782866559,4080.37906322488,18.7943053888889,248.989066525987,0,0,63.6619772367581,63.6619772367581,14.1471060526129,14.1471060526129,14.1471060526129,28.2942121052258,50.9295817894065,28.51,16.3877840909091,31.001168278939,18.7236842105263,451,"A","1",2,3,3,4,0,NA,NA,NA,NA,NA,NA,2,"2",1,"IFN3","15_451",15,NA,NA,0,1984,"K","0007","1995","2","3501","1997","051",1,"1","1",100,50,1,2,1,2,1,4,"06/15/98 00:00:00","12/30/99 10:59:00",1,2,1,1,5,4,NA,NA,"0","0","","0","",100,0,2.8,0,1,"1",2,"-EL 10% RESTANTE EN OCUPACIÓN LO DEJO PARA LAS DEMÁS ESPECIES
-A 210G HAY UN ÁRBOL QUE NO ENTRA POR DIÁMERTRO 
-ALTURAS PIES 5 Y 17 IFN2 COMPROBADAS. TODOS LOS DIAMETROS Y ALTURAS COMPROBADOS.",4,NA,"11/25/97 00:00:00","12/30/99 11:00:00","11/25/97 00:00:00","12/30/99 12:10:00",NA,"069","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",35,51,1,26,97-11-25,1997,8
"8301","15_464_A_4",61,61656.9513888889,116.713624934057,61,NA,NA,61656.9513888889,NA,NA,116.713624934057,NA,NA,"15_464_A_4",2985.92357122961,2394.39769940474,6.16569513888889,116.713624934057,0,0,0,31.8309886183791,42.4413181578388,28.2942121052258,14.1471060526129,0,0,25.5833333333333,20.5151515151515,25.9349433752763,20.5151515151515,464,"A","4",1,6,2,1,3,1,3,NA,NA,NA,NA,2,"4",2,"IFN3","15_464",15,NA,NA,0,1995,"6","5810","1984","M","0001","1997","048",1,"1","1",90,30,1,1,1,2,2,4,"06/15/98 00:00:00","12/30/99 14:11:00",1,2,1,1,5,3,NA,NA,"4","0","","0","",290,0,8,0,1,"1",1,"-HE REALIZADO UNA A4 PORQUE YA NO  QUEDA NINGUNO DE LOS ÁRBOLES QUE  ENTRARON EN EL IFN2
",4,NA,"12/10/97 00:00:00","12/30/99 12:30:00","12/10/97 00:00:00","12/30/99 13:10:00",NA,"069","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",3,48,1,26,97-12-10,1997,8
"8319","15_470_A_3E",61,81679.3125,1114.08460164327,61,NA,NA,81679.3125,NA,NA,1114.08460164327,NA,NA,"15_470_A_3E",10617.2262536603,13846.4800489949,8.16793125,1114.08460164327,127.323954473516,891.267681314614,95.4929658551372,0,0,0,0,0,0,9.53,12.4285714285714,9.66166578361546,13.2857142857143,470,"A","3E",1,10,2,1,5,1,3,NA,NA,NA,NA,2,"6",2,"IFN3","15_470",15,NA,NA,0,1995,"3","3484","1984","K","0002","1997","015",1,"1","1",100,60,1,1,1,2,1,4,"06/16/98 00:00:00","12/30/99 09:13:00",1,2,1,1,6,5,NA,NA,"0","0","","0","",138,0,5,0,2,"3",1,"-HEMOS TENIDO QUE DESBROZAR 80MTS DE  CITISUS, ULEX, ZARZAS Y HELECHOS PARA  LLEGAR A LA PARCELA. -A 210º Y 229º HAY  DOS EUCALIPTOS QUE NO ENTRAN POR  DIÁMETRO
",4,NA,"10/15/97 00:00:00","12/30/99 13:00:00","10/15/97 00:00:00","12/30/99 14:10:00",NA,"069","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A3E",5,15,1,26,97-10-15,1997,8
"8329","15_476_A_1",26,29041.6388888889,42.4413181578388,26,NA,NA,29041.6388888889,NA,NA,42.4413181578388,NA,NA,"15_476_A_1",1249.89681974835,445.633840657307,2.90416388888889,42.4413181578388,0,0,0,0,0,42.4413181578388,0,0,0,29.45,10.5,29.5169301701018,10.5,476,"A","1",1,10,4,2,35,2,3,NA,NA,NA,NA,3,"1",1,"IFN3","15_476",15,NA,NA,0,1984,"G","0002","1995","1","3627","1997","035",1,"2","1",100,15,3,1,1,2,1,4,"06/16/98 00:00:00","12/30/99 10:11:00",1,2,1,1,6,5,NA,NA,"0","0","","0","",275,0,5,0,1,"2",1,"-HACE BASTANTE TIEMPO HUBO UN INCENDIO
",4,NA,"11/18/97 00:00:00","12/30/99 12:30:00","11/18/97 00:00:00","12/30/99 13:00:00",NA,"069","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",35,35,1,26,97-11-18,1997,8
"8333","15_480_A_1",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15_480_A_1",243.69804886231,81.4873308630504,0.915849,5.09295817894065,0,0,0,0,0,0,0,0,5.09295817894065,47.85,16,47.85,16,480,"A","1",1,10,2,2,5,1,3,NA,NA,NA,NA,2,"4",2,"IFN3","15_480",15,NA,NA,0,1984,"K","0002","","","","1997","015",1,"1","2",100,70,1,1,1,2,1,4,"06/16/98 00:00:00","12/30/99 12:06:00",1,2,1,1,11,3,NA,NA,"1","0","","0","",284,0,1.2,0,1,"1",1,"-EN LA PARCELA PRESENTE JOSÉ ÁNGEL GIL
-REJÓN NO LOCALIZADO PERO SEGURO DEL  CENTRO DE LA PARCELA",4,NA,"10/07/97 00:00:00","12/30/99 10:30:00","10/07/97 00:00:00","10/11/99 00:00:00",NA,"069","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",5,15,1,26,97-10-07,1997,8
"8385","15_519_A_4",61,71886.9652777778,778.090832893711,61,NA,NA,71886.9652777778,NA,NA,778.090832893711,NA,NA,"15_519_A_4",8222.8285542556,10633.3185867952,7.18869652777778,778.090832893711,0,636.619772367581,127.323954473516,0,14.1471060526129,0,0,0,0,10.5679545454545,13.6659090909091,10.845884745335,16.2741935483871,519,"A","4",1,10,2,1,6,1,3,NA,NA,NA,NA,2,"6",2,"IFN3","15_519",15,NA,NA,0,1995,"4","5864","1984","L","0005","1997","050",1,"1","2",100,70,1,1,1,2,1,4,"06/17/98 00:00:00","12/30/99 11:02:00",1,2,1,1,5,4,NA,NA,"0","0","","0","",334,0,1.2,0,1,"1",1,"-REALICÉ UNA A4 PORQUE NO HAY NADA DEL  LEVANTAMIENTO DEL IFN2 POR HABER CORTAS  A HECHO
-102 ERICA HERBÁCEA
-EN LA PARCELA ESTÁ PRESENTE JOSÉ ÁNGEL  GIL",4,NA,"10/22/97 00:00:00","12/30/99 10:30:00","10/22/97 00:00:00","12/30/99 11:25:00",NA,"069","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",6,50,1,26,97-10-22,1997,8
"8387","15_520_A_4",41,47458.875,445.633840657307,26,72,41,90097.0566666667,59573.6875,47458.875,104.122700547231,413.802852038928,445.633840657307,"15_520_A_4",15054.897553797,8638.93031102808,22.6278571666667,1005.57629821973,0,636.619772367581,190.985931710274,63.6619772367581,14.1471060526129,14.1471060526129,70.7355302630646,0,15.278874536822,14.9714124929657,8.59102419808666,16.9265816107483,18.2062146892655,520,"A","4",3,2,3,4,0,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","15_520",15,NA,NA,0,1995,"5","5834","1984","L","0005","1997","091",1,"1","1",100,60,1,2,1,2,1,4,"06/17/98 00:00:00","12/30/99 11:13:00",1,2,1,1,5,3,NA,NA,"4","0","","0","",260,0,1,0,1,"1",1,"-HE DEJADO EL 10% EN OCUPACIÓN PARA LAS  DEMÁS ESPECIES
",4,NA,"11/05/97 00:00:00","12/30/99 14:00:00","11/05/97 00:00:00","12/30/99 16:00:00",NA,"069","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",25,91,1,26,97-11-05,1997,8
"8431","15_551_A_6C",61,16771.25,159.154943091895,61,NA,NA,16771.25,NA,NA,159.154943091895,NA,NA,"15_551_A_6C",1811.18325238577,2100.84524881302,1.677125,159.154943091895,0,127.323954473516,31.8309886183791,0,0,0,0,0,0,11.38,13.2,11.5831774569848,13.2,551,"A","6C",1,8,1,2,2,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_551",15,NA,NA,0,1995,"5","5832","1984","M","0004","1997","050",1,"2","2",100,10,1,2,1,2,2,4,"06/18/98 00:00:00","12/30/99 09:02:00",1,2,1,1,3,2,NA,NA,"1","0","","3","",90,0,1.5,0,1,"1",1,"-EN OCUPACIÓN DEJO EL 20% PARA EL RESTO  DE LAS ESPECIES 
-SE DESPLAZÓ LA PARCELA 20M CON RUMBO  290º ",4,NA,"10/31/97 00:00:00","12/30/99 12:15:00","10/31/97 00:00:00","12/30/99 13:20:00",NA,"069","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A6C",2,50,1,26,97-10-31,1997,8
"8432","15_552_A_4",26,25400.5277777778,42.4413181578388,26,41,NA,25400.5277777778,7482.25,NA,42.4413181578388,31.8309886183791,NA,"15_552_A_4",1717.10499713589,786.932774176594,3.28827777777778,74.2723067762178,0,0,31.8309886183791,0,14.1471060526129,28.2942121052258,0,0,0,23.1190476190476,10.5952380952381,23.742467477176,10.5952380952381,552,"A","4",3,2,4,3,0,NA,NA,NA,NA,NA,NA,3,"5",1,"IFN3","15_552",15,NA,NA,0,1995,"5","5832","1984","M","0004","1997","050",1,"1","2",100,20,1,2,1,2,1,4,"06/18/98 00:00:00","12/30/99 09:12:00",1,2,1,1,4,2,NA,NA,"4","0","","0","",290,0,4,0,2,"2",2,"-PARCELA A4C POR HABERLA CORTADO EN LA  PARCELA
-DEJO UN 19% DE OCUPACIÓN PARA RESTO DE  ESPECIES 
-ÁRBOL Nº6 MEDIDO POR DEBAJO DE 1.30
-ÁRBOL Nº4 ENTRA POR CORRECCIÓN DE  PENDIENTE",5,NA,"12/18/97 00:00:00","12/30/99 10:45:00","12/18/97 00:00:00","12/30/99 11:35:00",NA,"009","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",5,50,1,26,97-12-18,1997,8
